"CIT","DIS","DOU","EDI","EHHS","HH050","HHS","HID","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS100","HS110","HY010","HY020","HY025","HY030","HY040","HY050","HY060","HY070","HY080","HY090","HY100","HY110","HY120","HY130","HY140","INC","PROV","REG","SOC","UEP","stratum","N_h","n_h","inclusion_prob","design_weight","S"
136,"6","3",8862.2941824113,1.5,1,2,"1045094","1","1","1","2","2","2","1","1","1","1",24847.7544016141,13293.4412736169,1,0,0,0,0,803.911665941188,5082.97519274056,96.0619107852899,0,0,541.192404043195,3624.62974498644,7388.4909789675,18864.805632147,"2","1",18772.7594972261,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
156,"6","3",13300.0616374008,1,1,1,"1010660","1","1","1","2","1","2","1","1","1","3",15679.4824367684,13300.0616374008,1,4337.75416195786,0,0,0,0,4931.06235377491,0,0,0,477.763443119566,0,1901.65735624806,6410.66592103566,"2","1",6410.66592103566,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
50,"4","3",12504.6728307946,1.5,2,2,"3343673","1","1","1","1","2","1","1","1","3","3",18890.0610550054,18757.0092461919,1,7158.31218514638,0,0,0,0,5002.49280082062,166.840411148211,0,0,0,0,133.051808813512,6562.41565789016,"1","1",6562.41565789016,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
176,"7","3",11599.7746619236,1,1,1,"2779994","1","1","1","2","2","1","1","3","1","1",14914.3683937608,11599.7746619236,1,4811.47422423488,838.319851533887,0,0,0,5009.86074167304,0,0,0,64.7063994805492,0,3249.8873323567,4254.71357631902,"2","1",4254.71357631902,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
124,"6","3",18998.8056593968,2,1,3,"1537209","1","1","1","1","1","2","1","1","1","1",40804.5427882527,37997.6113187936,1,3411.94340209379,0,0,0,0,5012.2881334275,0,0,0,295.433519251139,0,2511.49795020794,32380.3112527314,"2","1",22682.308505719,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
132,"6","3",6751.24755461079,2.1,1,4,"1477631","1","1","1","1","1","1","1","1","1","2",19873.29937798,14177.6198646827,1,2661.7022432758,0,3414.38071347825,0,1189.69001047073,4934.58538856357,148.733762779192,310.918443690762,0,208.519338118189,0,5176.24173148834,7524.2072594124,"2","1",4523.2072594124,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
54,"4","3",7757.07824647433,2.4,1,5,"2838860","1","1","1","2","1","2","1","1","1","1",27041.6258890151,18616.9877915384,1,1140.66534812809,0,4489.40254136763,1125.76197872017,0,4974.96260143816,94.8878111392167,0,0,0,7327.58762070229,1097.05047677442,15215.9456082218,"1","1",11974.9456082218,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
313,"10","3",47735.1900795893,2,1,3,"611146","1","1","1","1","1","1","1","1","1","1",102355.696216005,95470.3801591786,1,1982.12673712588,0,0,0,0,5061.79040404968,124.414111613703,0,0,0,0,6885.31605682637,95187.3649632157,"3","1",341.117108511147,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
134,"6","3",55851.3407019481,1.3,1,2,"2259065","1","1","1","1","1","1","1","1","1","1",91104.4431602824,72606.7429125325,1,0,0,0,0,0,5005.44316028245,0,0,0,0,0,18497.70024775,86099,"2","1",0,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
188,"7","3",20388.8549305005,1.3,1,2,"1606057","1","1","1","1","1","1","1","1","1","1",26505.5114096506,26505.5114096506,1,1560.94705882734,4518.80458064005,0,0,0,4931.0218302533,39.0926288814424,0,0,0,0,0,15455.6453110485,"2","1",15370.1480247395,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
263,"9","3",21024.9905603472,2.5,1,4,"2831725","1","1","1","1","1","1","1","1","1","1",65113.977033314,52562.476400868,1,0,0,3769.1387999355,611.053886761034,0,4986.92429438233,155.306846040396,0,0,0,0,12551.500632446,55591.5532061948,"3","1",40191.4127157782,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
156,"6","3",6007.81047795179,1.6,1,3,"1009873","1","1","1","2","1","2","1","1","1","1",10987.9998810846,9612.49676472286,1,6930.4513503504,0,1316.83620009063,878.319431633223,587.370717843487,0,32.3228572016209,0,0,146.55891618778,0,1228.94420017391,1242.69932396519,"2","1",130.699323965195,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
213,"8","3",19806.3884696298,1,1,1,"2863325","1","1","1","2","1","2","1","1","1","1",41171.0460729938,19806.3884696298,1,11753.710415798,0,0,0,328.302337905562,4916.65347870439,0,0,0,119.926491438956,0,21244.731111925,24172.3798405858,"3","1",119.379840585832,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
73,"5","3",12186.2802483759,1,1,1,"3012493","1","1","1","2","2","2","1","1","1","3",12513.7503872511,12186.2802483759,1,0,0,0,0,0,5058.83186240681,0,327.470138875218,0,0,0,0,7454.91852484433,"2","1",6276.62235229289,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
114,"5","3",33679.0948350437,3.5,1,6,"775072","1","1","1","1","1","1","1","1","1","1",121642.13409021,117876.831922653,1,0,0,19242.9062714756,4267.93409277342,0,5007.88878691383,298.374281785968,0,0,0,400.035511153054,3365.26665640372,92825.0306572608,"2","1",60934.7002209642,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
127,"6","3",2639.98801139632,1.3,1,2,"3717023","1","1","1","2","1","2","1","1","1","3",3431.98441481522,3431.98441481522,1,0,0,0,0,1013.18746285733,0,2418.79695195789,0,0,0,0,0,0,"2","1",0,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
213,"8","3",7349.86927548459,1,1,1,"2862562","1","1","1","1","1","1","1","1","3","3",11442.8019190864,7349.86927548459,1,6251.65584794732,0,0,0,0,0,0,120.172820787041,0,70.9703147099796,0,3901.78950810479,5191.14607113908,"3","1",146.14607113908,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
313,"10","3",47228.5338298681,1.5,1,2,"612287","1","1","1","1","1","1","1","1","1","1",71046.9814252668,70842.8007448021,1,8872.01747128863,0,0,0,0,4971.37849102728,0,0,0,204.180680464683,0,0,57203.5854629509,"3","1",56720.4929993026,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
179,"7","3",14832.1892289054,3,1,5,"3305508","1","1","1","2","2","2","1","1","1","1",64415.219883202,44496.5676867162,1,0,0,5751.19545070032,883.182065322064,0,4912.72469153628,1512.53553883038,291.218897365881,0,0,3569.20922089126,16058.2240782287,51355.582136813,"2","1",23522.1989529243,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
170,"7","3",21689.6993869005,1,1,1,"3616389","1","1","1","1","1","1","1","1","1","1",21689.6993869005,21689.6993869005,1,3488.90058534872,0,0,0,0,4944.63823684491,747.760975692917,0,0,0,0,0,12508.399589014,"2","1",12508.399589014,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
79,"5","3",30369.5841673026,1,1,1,"89535","1","1","1","1","1","1","1","1","1","1",31910.0341666098,30369.5841673026,1,0,0,0,0,0,4920.79226234928,493.634945769743,0,0,121.954777619941,0,1418.49522168726,26495.6069584908,"2","1",131.606958490787,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
73,"5","3",47468.3698584846,2,1,3,"3013566","1","1","1","1","1","1","1","1","1","1",94936.7397169693,94936.7397169693,1,0,0,0,0,0,4974.04837957583,0,0,0,0,0,0,89962.6913373934,"2","1",330.69133739342,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
267,"9","3",18993.8226767061,1.5,1,2,"1209284","1","1","1","2","1","2","1","1","1","1",40096.706218046,28490.7340150591,1,3937.94794540158,0,0,0,0,4925.44326800853,153.858128717861,0,0,0,0,11605.9722029869,31079.4568759181,"3","1",128.456875918061,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
213,"8","3",4240.14086732057,1,1,1,"2862858","1","1","1","2","1","2","1","1","1","1",6896.83804228539,4240.14086732057,1,2378.19610261036,0,2550.8709202205,0,0,300.466932591433,0,594.199894922562,0,0,0,2062.49728004225,1667.3040868631,"3","1",110.304086863096,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
73,"5","3",31295.3781239136,1.5,1,2,"3011756","1","1","1","1","1","1","1","1","1","1",46943.0671858704,46943.0671858704,1,0,0,0,0,0,5060.08259849623,110.220358462061,0,0,0,0,0,41772.7642289121,"2","1",10918.7642289121,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
295,"10","3",21910.4949284521,1,1,1,"623768","1","1","1","1","1","1","1","1","1","1",23614.5208812288,21910.4949284521,1,8476.20030997925,0,0,0,0,4986.31984973326,0,0,0,0,0,1704.02595277667,10152.0007215163,"3","1",175.000721516311,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
108,"5","3",2759.35040599671,1.3,1,2,"1750177","1","1","1","1","1","1","1","1","1","1",13885.9349891608,3587.15552779572,1,3559.99393069872,0,0,0,0,4953.61841260456,168.472796316596,1304.70902469971,0,48.8092275564186,0,8945.26120910894,5203.84984954092,"2","1",5203.84984954092,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
226,"8","3",39341.2407516833,2.5,1,4,"316283","1","1","1","1","1","1","1","1","1","1",108609.076776163,98353.1018792083,1,6425.01348189856,0,1208.26236345982,566.67939729797,1517.36864048825,4907.51489019021,146.952102318103,589.76926011283,0,173.904372547914,2774.24430702358,6718.05695727024,93837.2859005099,"3","1",11109.0031626295,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
73,"5","3",1082.96875960301,1,1,1,"3012255","1","1","1","1","1","2","1","1","1","3",1196.35377055919,1082.96875960301,1,0,0,0,0,0,0,548.23271473825,0,0,113.385010956181,0,0,648.121055820943,"2","1",648.121055820943,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
199,"8","3",33451.1157886784,2.5,1,4,"919135","1","1","1","1","1","1","1","1","1","1",103314.86130753,83627.789471696,1,6703.9792726337,2902.80909389257,1478.65099865481,908.594169089571,0,5055.9903762769,41.627843640917,3451.45664806974,0,205.209384631678,2216.34470289713,13814.0611002359,86223.2095533419,"3","1",26042.9276408533,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
272,"9","3",16615.5001730986,3,1,5,"3227570","1","1","1","1","1","2","1","1","1","1",51247.7646969073,49846.5005192957,1,7386.33188889129,0,1736.10088330145,0,743.013996848371,4954.46415054612,145.670155458164,0,0,0,0,1401.26417761162,36282.1836218619,"3","1",5767.07104060825,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
134,"6","3",9485.14693569443,1,1,1,"2258145","1","1","1","2","2","2","1","1","1","1",9623.32365634381,9485.14693569443,1,5021.78740555659,0,0,0,0,0,541.779661697517,0,0,138.176720649377,0,0,4059.7565890897,"2","1",117.756589089702,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
132,"6","3",8817.25037269317,1,1,1,"1477809","1","1","1","1","1","1","1","1","1","1",8817.25037269317,8817.25037269317,1,0,0,0,0,0,0,0,0,0,0,0,0,8817.25037269317,"2","1",8817.25037269317,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
145,"6","3",8049.06725003648,2.1,1,4,"1519553","1","1","1","2","1","2","1","1","1","1",27554.8824395145,16903.0412250766,1,5065.55274398342,0,3728.57722612045,2052.27724906012,0,4917.71027487703,98.0739145938796,0,0,0,869.948660465262,9781.89255397261,11692.6910308796,"2","1",11692.6910308796,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
319,"10","3",13598.9389917133,1.5,1,2,"2921153","1","1","1","1","1","1","1","1","1","1",54789.0837073364,20398.40848757,1,0,0,0,0,0,5092.03001153655,0,6.21683518138248,0,0,905.494048773977,33478.964335811,49697.0536957998,"3","1",2808.05369579985,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
61,"4","3",15366.7886986628,1.5,2,2,"812711","1","1","1","1","1","1","1","1","3","3",23050.1830479942,23050.1830479942,1,3108.6970675841,1241.08475445297,0,0,0,5063.82654416375,0,0,0,0,0,0,13636.5746817934,"1","1",13636.5746817934,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
314,"10","3",36460.9758744261,1,1,1,"466838","1","1","1","1","1","1","1","1","1","1",39590.0818975559,36460.9758744261,1,2821.88379574269,0,0,0,0,4986.15540741012,0,0,0,0,0,3129.10602312978,31782.0426944031,"3","1",170.105255313409,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
48,"4","3",15756.7433581176,1.8,1,3,"3138553","1","1","1","1","1","1","1","1","1","1",31601.4272614938,28362.1380446118,1,3049.39164449051,0,5602.8849851797,0,0,5073.17215749063,528.416240523891,0,0,0,0,3239.28921688207,17347.5622338091,"1","1",257.562233809107,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
134,"6","3",217.191345654328,1.5,1,2,"2257787","1","1","1","1","2","2","1","1","1","1",11579.2338145877,325.787018481493,1,5628.4006409417,0,785.285114783365,0,0,0,151.280684242744,0,331.456174056034,0,11179.0167141065,74.4300819997117,4682.81120056384,"2","1",177.824156246739,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
145,"6","3",26096.1295406957,3,1,5,"1517853","1","1","1","1","1","1","1","1","1","1",90976.5834315033,78288.3886220872,1,7823.12752073887,0,7326.26652681355,1692.57842399242,0,4914.33712672442,137.989109806984,0,0,0,502.050801169593,12186.1440082465,69082.2847234271,"2","1",56836.0693284326,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
213,"8","3",13024.451497154,1.5,1,2,"2863556","1","1","1","2","2","2","1","1","1","2",20383.0727146924,19536.6772457311,1,0,0,0,0,0,4992.65030147508,0,0,0,152.853255318371,0,693.542213642979,15390.4224132173,"3","1",8262.42241321733,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
76,"5","3",13442.0638539255,1.5,2,2,"2481813","1","1","1","2","2","2","1","1","1","3",27427.6602428986,20163.0957808882,1,0,0,0,0,0,5075.92257680371,0,0,0,0,3938.71391291474,3325.85054909562,22351.7376660949,"2","1",20655.4783268349,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
66,"4","3",6841.64961457238,1,1,1,"3606201","1","1","1","1","1","1","1","1","1","1",9872.1035922315,6841.64961457238,1,0,0,0,0,0,5017.97224334441,0,1228.60510906964,0,0,0,1801.84886858949,4854.13134888709,"1","1",4854.13134888709,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
170,"7","3",5025.95602776966,1,1,1,"3614480","1","1","1","1","1","1","1","3","1","3",5617.53758558055,5025.95602776966,1,0,0,0,0,0,5026.23052624986,81.1316121304268,0,0,0,0,591.581557810889,510.175447200267,"2","1",510.175447200267,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
93,"5","3",51519.2142034372,1.5,1,2,"486429","1","1","1","1","1","2","1","1","1","1",78308.4082488058,77278.8213051557,1,0,0,228.698201747977,0,0,4977.71437191404,0,501.129680571482,0,0,0,528.457263078587,73101.9956751438,"2","1",278.995675143781,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
299,"10","3",9947.2103959714,2,1,3,"259978","1","1","1","1","1","1","1","1","1","1",20210.9070095576,19894.4207919428,1,0,0,1847.86699656064,0,0,4976.6175806988,0,0,0,316.486217614803,0,0,13386.4224322982,"3","1",163.497188771185,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
244,"9","3",94.607480776027,1.3,1,2,"989783","1","1","1","2","1","2","1","1","1","1",191.391323587142,122.989725008835,1,0,0,0,0,0,0,191.391323587142,0,0,68.4015985783073,0,0,0,"3","1",0,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
132,"6","3",36164.8252138651,2,1,3,"1479885","1","1","1","1","1","1","1","1","1","1",109677.575072559,72329.6504277302,1,5100.13785192311,0,1783.17270191772,0,0,4903.50157916546,0,13.0958953926247,0,0,0,37334.828749436,97890.7629395526,"2","1",39282.9173744607,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
101,"5","3",43195.726063519,2.5,1,4,"1454011","1","1","1","1","1","1","1","1","1","1",121908.238158012,107989.315158797,1,1289.82335151555,0,4119.32890679279,7736.31990442516,0,4996.50440639816,231.346909308815,141.996079061278,0,0,0,13776.9269201534,103534.914679572,"2","1",356.914679571656,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
114,"5","3",32428.187723279,1,1,1,"775858","1","1","1","1","1","1","1","1","1","1",35596.6328633239,32428.187723279,1,0,0,0,0,0,4942.71040996537,376.138667833868,0,0,0,0,3168.44514004486,30277.7837855246,"2","1",14898.4827509568,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
156,"6","3",26590.0459251617,2.3,1,4,"1010542","1","1","1","1","1","1","1","1","1","1",62994.1864133496,61157.1056278719,1,0,0,4116.16912497483,0,0,4950.80981757492,0,0,0,102.274191681487,1136.97915405795,597.827439738321,53927.2074707999,"2","1",295.207470799866,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
188,"7","3",15847.0744901283,1.5,1,2,"1607096","1","1","1","1","1","1","1","1","1","1",24315.4410378789,23770.6117351925,1,1089.26620893864,0,1847.78930469445,0,268.233427845419,4977.40462133661,979.351923913825,0,0,544.829302686369,0,0,15153.3955511499,"2","1",4969.11778594035,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
247,"9","3",33249.0501711496,1.5,1,2,"54031","1","1","1","1","1","1","1","1","1","1",54107.8339691624,49873.5752567244,1,0,28920.1213946661,0,0,0,5018.38703560643,192.70910422025,233.192777939246,0,0,1034.69906181581,2966.36687268294,19976.6164346696,"3","1",19976.6164346696,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
123,"6","3",15593.3579083727,1,1,1,"2362704","1","1","1","1","1","2","1","1","1","3",28654.5904340239,15593.3579083727,1,6711.25163466008,0,0,0,0,5005.62458434142,1939.87550408543,0,0,0,0,13061.2325256512,14997.8387109369,"2","1",14997.8387109369,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
243,"9","3",38382.2669087862,1.5,1,2,"1655731","1","1","1","1","1","1","1","1","1","1",60652.3009210301,57573.4003631793,1,7006.02627544524,0,0,0,2750.13896513986,5007.35859754495,0,0,0,0,1777.93302682042,1300.9675310304,45888.7770829001,"3","1",203.777082900074,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
55,"4","3",239512.362950459,2.1,1,4,"3486899","1","1","1","1","1","1","1","1","1","1",69838.0776633401,62871.9952744954,8,0,0,12054.4287626222,12842.2022037734,0,4984.29589816369,199.366600923587,1445.62263119561,0,0,887.901292787997,4632.55846486101,39757.7841978571,"1","1",3762.78419785711,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
226,"8","3",100.350234752933,1.3,1,2,"316721","1","1","1","1","1","2","1","1","1","1",130.455305178813,130.455305178813,1,0,0,0,0,0,0,130.455305178813,0,0,0,0,0,0,"3","1",0,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
173,"7","3",469.162982434323,1,1,1,"970372","1","1","1","2","1","2","1","1","1","2",469.162982434323,469.162982434323,1,0,0,0,0,0,0,469.162982434323,0,0,0,0,0,0,"2","1",0,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
132,"6","3",17791.0453069976,3,1,5,"1478554","1","1","1","1","1","1","1","1","1","1",74320.761102999,53373.1359209928,1,0,0,14456.3932129562,147.010059387311,0,4908.45179120079,13.6273454081616,0,0,0,11224.0696439845,9723.55553802164,54795.2786940466,"2","1",5778.11448236557,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
313,"10","3",2870.45714959281,1,1,1,"612477","1","1","1","2","1","2","1","1","1","2",2870.45714959281,2870.45714959281,1,0,0,0,0,0,0,0,0,0,0,0,0,2870.45714959281,"3","1",2870.45714959281,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
57,"4","3",-638.191000002182,1,2,1,"3388681","1","1","1","2","1","2","1","1","2","3",19653.3275692658,-638.191000002182,1,0,0,0,0,0,5070.93867347576,0,0,0,0,0,20291.518569268,14582.38889579,"1","1",14292.4881411654,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
29,"4","3",14341.1353893743,1.5,1,2,"1198769","1","1","1","2","1","1","1","1","1","1",26440.876501347,21511.7030840615,1,0,0,0,0,0,4947.0169540029,391.899044297882,0,0,0,3613.03461785086,1316.13879943468,21101.9605030462,"1","1",21101.9605030462,"3","1.3.3",119616,422,0.00352795612627073,283.450236966825,0
